date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:05:46	69490/69490	---MCZ	200	added ('OK')	text/html	etag:%224e0968ec2276553881448a60f03e22d6-ssl-df%22	https://ceramax.netlify.app/dashboard/form-elements-premade.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/form-elements-premade.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:47	109012/109012	---MCZ	200	added ('OK')	text/html	etag:%22138f94de3687b8b44527f24998c59af8-ssl-df%22	https://ceramax.netlify.app/dashboard/form-elements-icheck.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/form-elements-icheck.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:48	59857/59857	---MCZ	200	added ('OK')	text/html	etag:%22fd17924c88df0335cb46f0fae120e330-ssl-df%22	https://ceramax.netlify.app/dashboard/form-elements-grid.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/form-elements-grid.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:49	58843/58843	---MCZ	200	added ('OK')	text/html	etag:%22c64dabb564ad19a3749e8e3ebff7b318-ssl-df%22	https://ceramax.netlify.app/dashboard/form-wizard.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/form-wizard.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:50	66145/66145	---MCZ	200	added ('OK')	text/html	etag:%22ca5d12d21dce0b7b4806004accd2f8f8-ssl-df%22	https://ceramax.netlify.app/dashboard/form-validation.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/form-validation.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:51	93398/93398	---MCZ	200	added ('OK')	text/html	etag:%22d03dd0327faf2776b9f251e429631acf-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-tabs.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-tabs.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:52	74291/74291	---MCZ	200	added ('OK')	text/html	etag:%22cfe8e63b5d0c4334bed983ca9cd10f00-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-accordion.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-accordion.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:53	75295/75295	---MCZ	200	added ('OK')	text/html	etag:%22c9fbb32621edf5d5deca3d37616c8c6a-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-progress.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-progress.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:54	72918/72918	---MCZ	200	added ('OK')	text/html	etag:%22f829a1166093b1ec0e5624aa1389264f-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-buttons.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-buttons.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:55	118395/118395	---MCZ	200	added ('OK')	text/html	etag:%22a9aa01adea94e7db85a64438c18bde68-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-modals.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-modals.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:56	57062/57062	---MCZ	200	added ('OK')	text/html	etag:%227feb29a9482c91434f097b613b683fd3-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-alerts.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-alerts.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:57	54969/54969	---MCZ	200	added ('OK')	text/html	etag:%22b6cb00b3eee4e87ce8f92bba1d85bfee-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-notifications.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-notifications.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:58	61845/61845	---MCZ	200	added ('OK')	text/html	etag:%2227af06f7d4a7c6c3645c2d31aca873ec-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-tooltips.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-tooltips.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:05:59	69672/69672	---MCZ	200	added ('OK')	text/html	etag:%22f9f674eedb5bc03c7d691b05ccc922b4-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-popovers.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-popovers.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:01	63359/63359	---MCZ	200	added ('OK')	text/html	etag:%229f763b7ee2006d32b9b0e273088089f6-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-navbars.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-navbars.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:02	74781/74781	---MCZ	200	added ('OK')	text/html	etag:%2279d32d697beec6304463f0cc9364fdf0-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-dropdowns.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-dropdowns.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:03	59634/59634	---MCZ	200	added ('OK')	text/html	etag:%22c4940b9d01a228e01d9062ecd8e8215a-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-breadcrumbs.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-breadcrumbs.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:04	58143/58143	---MCZ	200	added ('OK')	text/html	etag:%22b98d958ab0dcdd462cac2b4f7fe755af-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-pagination.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-pagination.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:05	62247/62247	---MCZ	200	added ('OK')	text/html	etag:%22d93d1729660ce7a0906bc3cdad992c0f-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-labels-badges.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-labels-badges.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:07	73321/73321	---MCZ	200	added ('OK')	text/html	etag:%22dbbd57d9b11b40110b87e070722bad0e-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-typography.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-typography.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:07	68989/68989	---MCZ	200	added ('OK')	text/html	etag:%22086752cf57b2aa1840e368b49c4354ad-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-grids.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-grids.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:09	65679/65679	---MCZ	200	added ('OK')	text/html	etag:%22464b235452ae5842f73a0e3bd6280899-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-panels.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-panels.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:11	57187/57187	---MCZ	200	added ('OK')	text/html	etag:%22ebc4984e3dfe06d490c03b88ccf3ac2c-ssl-df%22	https://ceramax.netlify.app/dashboard/ui-group-list.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/ui-group-list.html	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:12	25790/25790	---M--	200	added ('OK')	image/jpeg	etag:%225560932519570152d2e98d83172a97ab-ssl%22	https://ceramax.netlify.app/data/profile/profile-blog.jpg	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/profile/profile-blog.jpg	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:13	21284/21284	---M--	200	added ('OK')	image/jpeg	etag:%227c68d87b723c60e2417bd2dbc1f6d2d8-ssl%22	https://ceramax.netlify.app/data/profile/profile-crm.jpg	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/profile/profile-crm.jpg	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:14	95931/95931	---MCZ	200	added ('OK')	application/javascript	etag:%220e422d836d22c1f661b08c0fbb7e7ba3-ssl-df%22	https://ceramax.netlify.app/assets/js/jquery-1.11.2.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/js/jquery-1.11.2.min.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:15	5555/5555	---MCZ	200	added ('OK')	application/javascript	etag:%223414da9a85f64b522b9f8fe198c3ff6d-ssl-df%22	https://ceramax.netlify.app/assets/js/jquery.easing.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/js/jquery.easing.min.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:16	36868/36868	---MCZ	200	added ('OK')	application/javascript	etag:%22865ff2f36e6c98bbceadbf941cddb753-ssl-df%22	https://ceramax.netlify.app/assets/plugins/bootstrap/js/bootstrap.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/bootstrap/js/bootstrap.min.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:16	12363/12363	---MCZ	200	added ('OK')	application/javascript	etag:%22c0c9dae421c6b6640a45b6668efb48a5-ssl-df%22	https://ceramax.netlify.app/assets/plugins/pace/pace.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/pace/pace.min.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:17	9455/9455	---MCZ	200	added ('OK')	application/javascript	etag:%22aff7756fdfba645128bb5695a47a67d5-ssl-df%22	https://ceramax.netlify.app/assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:18	5757/5757	---MCZ	200	added ('OK')	application/javascript	etag:%22cb9b5e9d114bf485218ff99bd2d6f6f7-ssl-df%22	https://ceramax.netlify.app/assets/plugins/viewport/viewportchecker.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/viewport/viewportchecker.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:19	439624/439624	---MCZ	200	added ('OK')	application/javascript	etag:%220649dbd130b6ecc391daa864bb4c39df-ssl-df%22	https://ceramax.netlify.app/assets/plugins/echarts/echarts-custom-for-dashboard.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/echarts/echarts-custom-for-dashboard.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:20	122971/122971	---MCZ	200	added ('OK')	application/javascript	etag:%22b70bee32398806fed984ab4e12ce79dc-ssl-df%22	https://ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:20	11768/11768	---MCZ	200	added ('OK')	application/javascript	etag:%2271cbf73bd743cf36492b5c29c1264e92-ssl-df%22	https://ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.time.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.time.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:22	25805/25805	---MCZ	200	added ('OK')	application/javascript	etag:%22d721b36df5cf46b9888bbbb4a1dd464f-ssl-df%22	https://ceramax.netlify.app/assets/js/chart-flot.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/js/chart-flot.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:23	92705/92705	---MCZ	200	added ('OK')	application/javascript	etag:%22a6e71bc7e94bc776e599463a97725e73-ssl-df%22	https://ceramax.netlify.app/assets/plugins/morris-chart/js/raphael-min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/morris-chart/js/raphael-min.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:24	39119/39119	---MCZ	200	added ('OK')	application/javascript	etag:%221ab9a48a0b665a0fe1a8b7dd9881a699-ssl-df%22	https://ceramax.netlify.app/assets/plugins/morris-chart/js/morris.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/morris-chart/js/morris.min.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:25	9797/9797	---MCZ	200	added ('OK')	application/javascript	etag:%2257431e15b0c5b202b8d911ee3b34e8cf-ssl-df%22	https://ceramax.netlify.app/assets/js/chart-morris.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/js/chart-morris.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:26	121547/121547	---MCZ	200	added ('OK')	application/javascript	etag:%2209db02d65e5f069a2b540346c75bad0f-ssl-df%22	https://ceramax.netlify.app/assets/js/scripts.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/js/scripts.js	(from https://ceramax.netlify.app/dashboard/index-dashboard.html)
16:06:27	49976/49976	---M--	200	added ('OK')	font/woff2	etag:%225eb53030b58cc05e24c732fe917bda26-ssl%22	https://ceramax.netlify.app/assets/fonts/webfont/cryptocoins.woff2	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/fonts/webfont/cryptocoins.woff2	(from https://ceramax.netlify.app/assets/fonts/webfont/cryptocoins.css)
16:06:28	58768/58768	---MCZ	200	added ('OK')	application/font-woff	etag:%22f33907cbd870509a88aa7370dd97b250-ssl-df%22	https://ceramax.netlify.app/assets/fonts/webfont/cryptocoins.woff	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/fonts/webfont/cryptocoins.woff	(from https://ceramax.netlify.app/assets/fonts/webfont/cryptocoins.css)
16:06:29	96448/96448	---M--	200	added ('OK')	font/ttf	etag:%22867a825407fdfccbbb9ec7be13ce91c0-ssl%22	https://ceramax.netlify.app/assets/fonts/webfont/cryptocoins.ttf	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/fonts/webfont/cryptocoins.ttf	(from https://ceramax.netlify.app/assets/fonts/webfont/cryptocoins.css)
16:06:30	8451/8451	---M--	200	added ('OK')	image/png	etag:%2289bebbe0018101ac8fecb358e459ca83-ssl%22	https://ceramax.netlify.app/assets/plugins/dropzone/images/custom-dropzone.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/dropzone/images/custom-dropzone.png	(from https://ceramax.netlify.app/assets/css/style.css)
16:06:32	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1622844447-ssl-df	https://ceramax.netlify.app/assets/images/login-logo.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/images/login-logo.75.delayed	(from https://ceramax.netlify.app/assets/css/style.css)
16:06:33	4709/4709	---M--	200	added ('OK')	image/png	etag:%22026abbc4251259cedb40e00a6778cfeb-ssl%22	https://ceramax.netlify.app/assets/images/intro.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/images/intro.png	(from https://ceramax.netlify.app/assets/css/style.css)
16:06:34	2771/2771	---M--	200	added ('OK')	image/png	etag:%22c6d7e69480fefc989f59baa6eb124c74-ssl%22	https://ceramax.netlify.app/assets/images/logo.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/images/logo.png	(from https://ceramax.netlify.app/assets/css/style.css)
16:06:34	3959/3959	---M--	200	added ('OK')	image/png	etag:%228b84633d0947304b295a18d540e9f98f-ssl%22	https://ceramax.netlify.app/assets/images/logo-folded.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/images/logo-folded.png	(from https://ceramax.netlify.app/assets/css/style.css)
16:06:35	1701/1701	---M-Z	200	added ('OK')	text/css	etag:%2280fe8576198fb5649189c4b832161831-ssl-df%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/all.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/all.css	(from https://ceramax.netlify.app/dashboard/account-confirmation.html)
16:06:36	22826/22826	---M--	200	added ('OK')	image/png	etag:%2299d6df58189f4bb581f2ec8f83651780-ssl%22	https://ceramax.netlify.app/data/icons/two-factor.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/two-factor.png	(from https://ceramax.netlify.app/dashboard/account-confirmation.html)
16:06:37	10771/10771	---M--	200	added ('OK')	image/png	etag:%222899d3b9653301895654c531d27d339b-ssl%22	https://ceramax.netlify.app/data/icons/upload-id.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/upload-id.png	(from https://ceramax.netlify.app/dashboard/account-confirmation.html)
16:06:39	13100/13100	---M--	200	added ('OK')	image/png	etag:%223e424dcde13636124d366bfeb83122a6-ssl%22	https://ceramax.netlify.app/data/icons/home-location.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/home-location.png	(from https://ceramax.netlify.app/dashboard/account-confirmation.html)
16:06:40	5226/5226	---M--	200	added ('OK')	image/png	etag:%22e549ce695dab39b7772ee839d6191e05-ssl%22	https://ceramax.netlify.app/data/icons/qr.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/qr.png	(from https://ceramax.netlify.app/dashboard/account-confirmation.html)
16:06:41	1632/1632	---M--	200	added ('OK')	image/png	etag:%2274b389150dd715028538f94015877779-ssl%22	https://ceramax.netlify.app/data/icons/id-card.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/id-card.png	(from https://ceramax.netlify.app/dashboard/account-confirmation.html)
16:06:42	21090/21090	---MCZ	200	added ('OK')	application/javascript	etag:%22fda1dbb9e7cc4eec034d0eb31a1bf781-ssl-df%22	https://ceramax.netlify.app/assets/plugins/jquery-validation/js/jquery.validate.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-validation/js/jquery.validate.min.js	(from https://ceramax.netlify.app/dashboard/account-confirmation.html)
16:06:43	17210/17210	---MCZ	200	added ('OK')	application/javascript	etag:%2274ea223fc1c8407ab6d25cf542be5968-ssl-df%22	https://ceramax.netlify.app/assets/plugins/jquery-validation/js/additional-methods.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-validation/js/additional-methods.min.js	(from https://ceramax.netlify.app/dashboard/account-confirmation.html)
16:06:43	9291/9291	---MCZ	200	added ('OK')	application/javascript	etag:%22648f5ce680097f1969ca7177a24f7329-ssl-df%22	https://ceramax.netlify.app/assets/js/form-validation.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/js/form-validation.js	(from https://ceramax.netlify.app/dashboard/account-confirmation.html)
16:06:44	19343/19343	---M--	200	added ('OK')	image/png	etag:%22161d1f2e0ae174d8dadc0358312f46fe-ssl%22	https://ceramax.netlify.app/data/profile/user.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/profile/user.png	(from https://ceramax.netlify.app/dashboard/ui-profile.html)
16:06:45	3252/3252	---M-Z	200	added ('OK')	application/javascript	etag:%22fa55df88623407a3b4b4da27eaaad09b-ssl-df%22	https://ceramax.netlify.app/assets/plugins/autosize/autosize.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/autosize/autosize.min.js	(from https://ceramax.netlify.app/dashboard/ui-profile.html)
16:06:46	2184/2184	---M--	200	added ('OK')	image/png	etag:%2266ea2c03619800cb5c09cc6e0e375ef3-ssl%22	https://ceramax.netlify.app/data/icons/i1.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/i1.png	(from https://ceramax.netlify.app/dashboard/ui-support.html)
16:06:47	2643/2643	---M--	200	added ('OK')	image/png	etag:%22e713d7d36ce8cb7a9f7732e3deea36dc-ssl%22	https://ceramax.netlify.app/data/icons/i2.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/i2.png	(from https://ceramax.netlify.app/dashboard/ui-support.html)
16:06:48	1729/1729	---M--	200	added ('OK')	image/png	etag:%22f261dc7f7b0cad8b4e3e85cdd30b748d-ssl%22	https://ceramax.netlify.app/data/icons/i3.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/i3.png	(from https://ceramax.netlify.app/dashboard/ui-support.html)
16:06:49	2579/2579	---M--	200	added ('OK')	image/png	etag:%22491466c64cd60e9f9810d20804dead21-ssl%22	https://ceramax.netlify.app/data/icons/i4.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/i4.png	(from https://ceramax.netlify.app/dashboard/ui-support.html)
16:06:50	2038/2038	---M--	200	added ('OK')	image/png	etag:%22e8cb6ea51e5a4128c637c66af1705897-ssl%22	https://ceramax.netlify.app/data/icons/i5.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/i5.png	(from https://ceramax.netlify.app/dashboard/ui-support.html)
16:06:51	2084/2084	---M--	200	added ('OK')	image/png	etag:%225da6f435f2f29e285cc15902c7eaccca-ssl%22	https://ceramax.netlify.app/data/icons/i6.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/i6.png	(from https://ceramax.netlify.app/dashboard/ui-support.html)
16:06:52	1262/1262	---M--	200	added ('OK')	image/png	etag:%22157d934ed208dfb9a5d20cfa60743d4b-ssl%22	https://ceramax.netlify.app/data/icons/padlock.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/padlock.png	(from https://ceramax.netlify.app/dashboard/ui-login.html)
16:06:53	29829/29829	---MCZ	200	added ('OK')	text/css	etag:%222101459053ebaca4f300bcdd009f6dd6-ssl-df%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css	(from https://ceramax.netlify.app/dashboard/index-trading-view.html)
16:06:54	43247/43247	---MCZ	200	added ('OK')	application/javascript	etag:%22a103e83c634b0cd45b8e5d5d85269e3c-ssl-df%22	https://ceramax.netlify.app/assets/plugins/sparkline-chart/jquery.sparkline.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/sparkline-chart/jquery.sparkline.min.js	(from https://ceramax.netlify.app/dashboard/index-trading-view.html)
16:06:55	11788/11788	---MCZ	200	added ('OK')	application/javascript	etag:%22f4ef3b050730b7b2584ad7fc8aaf411a-ssl-df%22	https://ceramax.netlify.app/assets/js/trade-view-dashboard.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/js/trade-view-dashboard.js	(from https://ceramax.netlify.app/dashboard/index-trading-view.html)
16:06:55	104676/104676	---MCZ	200	added ('OK')	application/javascript	etag:%22cb728cbbadb978c42c0d67be256700ee-ssl-df%22	https://ceramax.netlify.app/assets/plugins/jvectormap/jquery-jvectormap-2.0.1.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jvectormap/jquery-jvectormap-2.0.1.min.js	(from https://ceramax.netlify.app/dashboard/index-ico-admin.html)
16:06:56	104252/104252	---MCZ	200	added ('OK')	application/javascript	etag:%22f5639760329a2b3672c917111b086e9a-ssl-df%22	https://ceramax.netlify.app/assets/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from https://ceramax.netlify.app/dashboard/index-ico-admin.html)
16:06:57	376268/376268	---MCZ	200	added ('OK')	application/javascript	etag:%22a61a2da81a1eab95d07c2990beb69127-ssl-df%22	https://ceramax.netlify.app/assets/plugins/ico/highcharts.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/ico/highcharts.js	(from https://ceramax.netlify.app/dashboard/index-ico-admin.html)
16:06:58	1616/1616	---M-Z	200	added ('OK')	application/javascript	etag:%22104aa6715bf87c2aaa4d7e7c281eb625-ssl-df%22	https://ceramax.netlify.app/assets/plugins/ico/create-highcarts.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/ico/create-highcarts.js	(from https://ceramax.netlify.app/dashboard/index-ico-admin.html)
16:06:59	5102/5102	---M--	200	added ('OK')	image/png	etag:%22bc5b79f60b37f6d71dd9e6a7e81ec146-ssl%22	https://ceramax.netlify.app/data/icons/ico-lg.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/ico-lg.png	(from https://ceramax.netlify.app/dashboard/index-ico-user.html)
16:06:59	1619/1619	---M--	200	added ('OK')	image/png	etag:%220195f3b3b78e4d8eb5ff546a586d8645-ssl%22	https://ceramax.netlify.app/data/icons/ico-so.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/ico-so.png	(from https://ceramax.netlify.app/dashboard/index-ico-user.html)
16:07:00	1038/1038	---M--	200	added ('OK')	image/png	etag:%22a3b480266866d797b77d8a1144d71340-ssl%22	https://ceramax.netlify.app/data/icons/ico-sw.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/ico-sw.png	(from https://ceramax.netlify.app/dashboard/index-ico-user.html)
16:07:02	98399/98399	---M--	200	added ('OK')	image/png	etag:%2262db72fc93a1cdee7ce6b5bc7428384c-ssl%22	https://ceramax.netlify.app/data/icons/affailites.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/affailites.png	(from https://ceramax.netlify.app/dashboard/index-ico-user.html)
16:07:03	972409/972409	---MCZ	200	added ('OK')	application/javascript	etag:%226859e31fad814c925f6ebd4b62a4ec34-ssl-df%22	https://ceramax.netlify.app/assets/plugins/echarts/echarts-all.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/echarts/echarts-all.js	(from https://ceramax.netlify.app/dashboard/index-ico-user.html)
16:07:04	37624/37624	---MCZ	200	added ('OK')	application/javascript	etag:%2218ec40b2f450b5ad107fa7979fbe8872-ssl-df%22	https://ceramax.netlify.app/assets/js/chart-echarts.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/js/chart-echarts.js	(from https://ceramax.netlify.app/dashboard/index-ico-user.html)
